TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_DeliveryType,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_SettlementCurrency,Attributes_DeliveryType,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,NDF,UPI,QZ3WNX17SC04,New,,2023-11-05 22:40:46,JFTXFC,NA/Fwd NDF CNY KRW,CNY KRW,Spot,Forward price of underlying instrument,CASH,Cash,CNY,KRW,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZC82FB8BW7T,New,,2023-11-06 00:04:49,JFTXFC,NA/Fwd NDF AUD KRW,AUD KRW,Spot,Forward price of underlying instrument,CASH,Cash,AUD,KRW,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFH0Z3DLTSF,New,,2023-11-06 00:20:49,JFTXFC,NA/Fwd NDF GBP KRW,GBP KRW,Spot,Forward price of underlying instrument,CASH,Cash,GBP,KRW,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZVM6X0F6T7H,New,,2023-11-06 00:27:38,JFTXFC,NA/Fwd NDF USD XAG,USD XAG,Spot,Forward price of underlying instrument,CASH,Cash,USD,XAG,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZD8DZBHN6GM,New,,2023-11-06 00:27:49,JFTXFC,NA/Fwd NDF USD XAU,USD XAU,Spot,Forward price of underlying instrument,CASH,Cash,USD,XAU,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ65T86TMS5Z,New,,2023-11-06 01:36:39,JFTXFC,NA/Fwd NDF BRL GBP,BRL GBP,Spot,Forward price of underlying instrument,CASH,Cash,BRL,GBP,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ59F0JG0HHZ,New,,2023-11-06 02:00:38,JFTXFC,NA/Fwd NDF CHF TWD,CHF TWD,Spot,Forward price of underlying instrument,CASH,Cash,CHF,TWD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF4Q4FGZ55T,New,,2023-11-06 02:06:07,JFTXFC,NA/Fwd NDF DZD USD,DZD USD,Spot,Forward price of underlying instrument,CASH,Cash,DZD,USD,DZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6VL4PJF58T,New,,2023-11-06 02:21:18,JFTXFC,NA/Fwd NDF EGP MNT,EGP MNT,Spot,Forward price of underlying instrument,CASH,Cash,EGP,MNT,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7KFDSMFL2V,New,,2023-11-06 02:31:04,JFTXFC,NA/Fwd NDF CNY IDR,CNY IDR,Spot,Forward price of underlying instrument,CASH,Cash,CNY,IDR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHVVR858KB7,New,,2023-11-06 03:01:58,JFTXFC,NA/Fwd NDF BDT USD,BDT USD,Spot,Forward price of underlying instrument,CASH,Cash,BDT,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHL0F88XLDG,New,,2023-11-06 03:01:58,JFTXFC,NA/Fwd NDF AUD NZD,AUD NZD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,NZD,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1PT3TGTTC7,New,,2023-11-06 03:01:58,JFTXFC,NA/Fwd NDF BRL GBP,BRL GBP,Spot,Forward price of underlying instrument,CASH,Cash,BRL,GBP,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDLMCQMT0RP,New,,2023-11-06 03:01:58,JFTXFC,NA/Fwd NDF AED AUD,AED AUD,Spot,Forward price of underlying instrument,CASH,Cash,AED,AUD,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMNPD1DZKKZ,New,,2023-11-06 03:01:58,JFTXFC,NA/Fwd NDF AUD HKD,AUD HKD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,HKD,HKD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZTFPGM4D3M5,New,,2023-11-06 03:01:59,JFTXFC,NA/Fwd NDF AUD KRW,AUD KRW,Spot,Forward price of underlying instrument,CASH,Cash,AUD,KRW,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6LQNZ619C7,New,,2023-11-06 03:01:59,JFTXFC,NA/Fwd NDF CNY EUR,CNY EUR,Spot,Forward price of underlying instrument,CASH,Cash,CNY,EUR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZW96J254Z29,New,,2023-11-06 03:01:59,JFTXFC,NA/Fwd NDF GBP ZAR,GBP ZAR,Spot,Forward price of underlying instrument,CASH,Cash,GBP,ZAR,ZAR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGFT3GF1B67,New,,2023-11-06 03:01:59,JFTXFC,NA/Fwd NDF AUD TWD,AUD TWD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,TWD,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKXQ67QD76Z,New,,2023-11-06 03:02:00,JFTXFC,NA/Fwd NDF AUD CHF,AUD CHF,Spot,Forward price of underlying instrument,CASH,Cash,AUD,CHF,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZVDPF5FGRG3,New,,2023-11-06 03:02:00,JFTXFC,NA/Fwd NDF COP EUR,COP EUR,Spot,Forward price of underlying instrument,CASH,Cash,COP,EUR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3DQ851WHZG,New,,2023-11-06 03:02:00,JFTXFC,NA/Fwd NDF AUD CNY,AUD CNY,Spot,Forward price of underlying instrument,CASH,Cash,AUD,CNY,CNY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHVCRW8VMP9,New,,2023-11-06 03:02:00,JFTXFC,NA/Fwd NDF AUD PHP,AUD PHP,Spot,Forward price of underlying instrument,CASH,Cash,AUD,PHP,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZS5VD2PPQ7X,New,,2023-11-06 03:02:01,JFTXFC,NA/Fwd NDF AUD NZD,AUD NZD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,NZD,NZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSQM6CMFFW8,New,,2023-11-06 03:02:01,JFTXFC,NA/Fwd NDF JPY MYR,JPY MYR,Spot,Forward price of underlying instrument,CASH,Cash,JPY,MYR,MYR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZBPTCSZJF5,New,,2023-11-06 03:02:01,JFTXFC,NA/Fwd NDF BRL EUR,BRL EUR,Spot,Forward price of underlying instrument,CASH,Cash,BRL,EUR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ71CD46W7N9,New,,2023-11-06 03:02:01,JFTXFC,NA/Fwd NDF AUD SGD,AUD SGD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,SGD,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3W6GK208SD,New,,2023-11-06 03:02:01,JFTXFC,NA/Fwd NDF CNY SEK,CNY SEK,Spot,Forward price of underlying instrument,CASH,Cash,CNY,SEK,CNY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGC94P3RMCZ,New,,2023-11-06 03:02:02,JFTXFC,NA/Fwd NDF NZD USD,NZD USD,Spot,Forward price of underlying instrument,CASH,Cash,NZD,USD,NZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPD7JZDZDBP,New,,2023-11-06 03:02:02,JFTXFC,NA/Fwd NDF CAD JPY,CAD JPY,Spot,Forward price of underlying instrument,CASH,Cash,CAD,JPY,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZS0TPP6K11L,New,,2023-11-06 03:02:02,JFTXFC,NA/Fwd NDF EUR INR,EUR INR,Spot,Forward price of underlying instrument,CASH,Cash,EUR,INR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ96D7WQVFR8,New,,2023-11-06 03:02:02,JFTXFC,NA/Fwd NDF CNY MYR,CNY MYR,Spot,Forward price of underlying instrument,CASH,Cash,CNY,MYR,CNY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMB3RS61PZQ,New,,2023-11-06 03:02:02,JFTXFC,NA/Fwd NDF HKD JPY,HKD JPY,Spot,Forward price of underlying instrument,CASH,Cash,HKD,JPY,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPHBS1RD71M,New,,2023-11-06 03:02:03,JFTXFC,NA/Fwd NDF EUR RUB,EUR RUB,Spot,Forward price of underlying instrument,CASH,Cash,EUR,RUB,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ20FPDKZCCW,New,,2023-11-06 03:02:03,JFTXFC,NA/Fwd NDF AUD HKD,AUD HKD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,HKD,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZB15XBKF6MC,New,,2023-11-06 03:02:03,JFTXFC,NA/Fwd NDF CAD EUR,CAD EUR,Spot,Forward price of underlying instrument,CASH,Cash,CAD,EUR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHQML82TD5P,New,,2023-11-06 03:02:03,JFTXFC,NA/Fwd NDF MYR THB,MYR THB,Spot,Forward price of underlying instrument,CASH,Cash,MYR,THB,MYR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSB0Z57H4HH,New,,2023-11-06 03:02:03,JFTXFC,NA/Fwd NDF AUD THB,AUD THB,Spot,Forward price of underlying instrument,CASH,Cash,AUD,THB,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDJSSFXFNPT,New,,2023-11-06 03:02:03,JFTXFC,NA/Fwd NDF LKR USD,LKR USD,Spot,Forward price of underlying instrument,CASH,Cash,LKR,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZH231RBT9RJ,New,,2023-11-06 03:02:04,JFTXFC,NA/Fwd NDF GBP ZAR,GBP ZAR,Spot,Forward price of underlying instrument,CASH,Cash,GBP,ZAR,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF5SZHB5894,New,,2023-11-06 03:02:04,JFTXFC,NA/Fwd NDF AUD ZAR,AUD ZAR,Spot,Forward price of underlying instrument,CASH,Cash,AUD,ZAR,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZ4QJDDJCP8,New,,2023-11-06 03:02:04,JFTXFC,NA/Fwd NDF EUR MYR,EUR MYR,Spot,Forward price of underlying instrument,CASH,Cash,EUR,MYR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHKNCH0K6CQ,New,,2023-11-06 03:02:04,JFTXFC,NA/Fwd NDF CLP SEK,CLP SEK,Spot,Forward price of underlying instrument,CASH,Cash,CLP,SEK,SEK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ94G3TW7F4J,New,,2023-11-06 03:02:05,JFTXFC,NA/Fwd NDF JPY KRW,JPY KRW,Spot,Forward price of underlying instrument,CASH,Cash,JPY,KRW,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ5JDKD6LZMB,New,,2023-11-06 03:02:05,JFTXFC,NA/Fwd NDF CNY GBP,CNY GBP,Spot,Forward price of underlying instrument,CASH,Cash,CNY,GBP,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZ94JSZM7DD,New,,2023-11-06 03:02:05,JFTXFC,NA/Fwd NDF CHF USD,CHF USD,Spot,Forward price of underlying instrument,CASH,Cash,CHF,USD,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1V1L9FV3RT,New,,2023-11-06 03:02:05,JFTXFC,NA/Fwd NDF GBP JPY,GBP JPY,Spot,Forward price of underlying instrument,CASH,Cash,GBP,JPY,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZND7J152DNB,New,,2023-11-06 03:02:05,JFTXFC,NA/Fwd NDF CNY NZD,CNY NZD,Spot,Forward price of underlying instrument,CASH,Cash,CNY,NZD,NZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ68WNW27MW0,New,,2023-11-06 03:02:06,JFTXFC,NA/Fwd NDF GBP PHP,GBP PHP,Spot,Forward price of underlying instrument,CASH,Cash,GBP,PHP,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQ77L7TCVFZ,New,,2023-11-06 03:02:06,JFTXFC,NA/Fwd NDF JPY USD,JPY USD,Spot,Forward price of underlying instrument,CASH,Cash,JPY,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPL40NQ2Z2T,New,,2023-11-06 03:02:06,JFTXFC,NA/Fwd NDF CAD NOK,CAD NOK,Spot,Forward price of underlying instrument,CASH,Cash,CAD,NOK,CAD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZWF3GDPTFTQ,New,,2023-11-06 03:02:06,JFTXFC,NA/Fwd NDF AUD GBP,AUD GBP,Spot,Forward price of underlying instrument,CASH,Cash,AUD,GBP,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZT98JSKSBT,New,,2023-11-06 03:02:07,JFTXFC,NA/Fwd NDF EUR GBP,EUR GBP,Spot,Forward price of underlying instrument,CASH,Cash,EUR,GBP,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZNZKC16C7S8,New,,2023-11-06 03:02:07,JFTXFC,NA/Fwd NDF EUR PHP,EUR PHP,Spot,Forward price of underlying instrument,CASH,Cash,EUR,PHP,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMQBXTZP3ML,New,,2023-11-06 03:02:07,JFTXFC,NA/Fwd NDF GBP USD,GBP USD,Spot,Forward price of underlying instrument,CASH,Cash,GBP,USD,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZV69WJBSPVF,New,,2023-11-06 03:02:07,JFTXFC,NA/Fwd NDF CNY JPY,CNY JPY,Spot,Forward price of underlying instrument,CASH,Cash,CNY,JPY,CNY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1XJVK4PKP1,New,,2023-11-06 03:02:08,JFTXFC,NA/Fwd NDF CHF CNY,CHF CNY,Spot,Forward price of underlying instrument,CASH,Cash,CHF,CNY,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSGGK1T2VS6,New,,2023-11-06 03:02:08,JFTXFC,NA/Fwd NDF GBP JPY,GBP JPY,Spot,Forward price of underlying instrument,CASH,Cash,GBP,JPY,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6V6CR1MD6M,New,,2023-11-06 03:02:08,JFTXFC,NA/Fwd NDF CNY PHP,CNY PHP,Spot,Forward price of underlying instrument,CASH,Cash,CNY,PHP,CNY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0VBQWGZNGD,New,,2023-11-06 03:02:08,JFTXFC,NA/Fwd NDF EUR IDR,EUR IDR,Spot,Forward price of underlying instrument,CASH,Cash,EUR,IDR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDGBJG0VX0P,New,,2023-11-06 03:02:09,JFTXFC,NA/Fwd NDF CNY NZD,CNY NZD,Spot,Forward price of underlying instrument,CASH,Cash,CNY,NZD,CNY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKS0F0WZLTV,New,,2023-11-06 03:02:09,JFTXFC,NA/Fwd NDF CHF TWD,CHF TWD,Spot,Forward price of underlying instrument,CASH,Cash,CHF,TWD,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ4K36R3FPHD,New,,2023-11-06 03:02:09,JFTXFC,NA/Fwd NDF CHF KRW,CHF KRW,Spot,Forward price of underlying instrument,CASH,Cash,CHF,KRW,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCH66ZCK9BH,New,,2023-11-06 03:02:09,JFTXFC,NA/Fwd NDF CAD NOK,CAD NOK,Spot,Forward price of underlying instrument,CASH,Cash,CAD,NOK,NOK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZP5K337RH35,New,,2023-11-06 03:02:09,JFTXFC,NA/Fwd NDF JPY NZD,JPY NZD,Spot,Forward price of underlying instrument,CASH,Cash,JPY,NZD,NZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKTQ1534VT9,New,,2023-11-06 03:02:10,JFTXFC,NA/Fwd NDF HKD USD,HKD USD,Spot,Forward price of underlying instrument,CASH,Cash,HKD,USD,HKD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0ZZK1P7HDG,New,,2023-11-06 03:02:10,JFTXFC,NA/Fwd NDF EGP EUR,EGP EUR,Spot,Forward price of underlying instrument,CASH,Cash,EGP,EUR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6N2VFKJJ3Q,New,,2023-11-06 03:02:10,JFTXFC,NA/Fwd NDF EUR NZD,EUR NZD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,NZD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZ1P212GKSJ,New,,2023-11-06 03:02:10,JFTXFC,NA/Fwd NDF IDR SGD,IDR SGD,Spot,Forward price of underlying instrument,CASH,Cash,IDR,SGD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPFCSWDM7QD,New,,2023-11-06 03:02:10,JFTXFC,NA/Fwd NDF AUD SEK,AUD SEK,Spot,Forward price of underlying instrument,CASH,Cash,AUD,SEK,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZM8FL78V77M,New,,2023-11-06 03:02:11,JFTXFC,NA/Fwd NDF EUR THB,EUR THB,Spot,Forward price of underlying instrument,CASH,Cash,EUR,THB,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1G400BM487,New,,2023-11-06 03:02:11,JFTXFC,NA/Fwd NDF EUR KRW,EUR KRW,Spot,Forward price of underlying instrument,CASH,Cash,EUR,KRW,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZT0TFJ5LSWX,New,,2023-11-06 03:02:11,JFTXFC,NA/Fwd NDF GBP KRW,GBP KRW,Spot,Forward price of underlying instrument,CASH,Cash,GBP,KRW,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ6G2LJDDZMQ,New,,2023-11-06 03:02:11,JFTXFC,NA/Fwd NDF EUR SGD,EUR SGD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,SGD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHQCCTDCHJ6,New,,2023-11-06 03:02:11,JFTXFC,NA/Fwd NDF EUR TWD,EUR TWD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,TWD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ56HBN9JSGR,New,,2023-11-06 03:02:12,JFTXFC,NA/Fwd NDF EUR NOK,EUR NOK,Spot,Forward price of underlying instrument,CASH,Cash,EUR,NOK,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHBTZXJ0W5V,New,,2023-11-06 03:02:12,JFTXFC,NA/Fwd NDF EUR JPY,EUR JPY,Spot,Forward price of underlying instrument,CASH,Cash,EUR,JPY,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGVDJ3S54VN,New,,2023-11-06 03:02:12,JFTXFC,NA/Fwd NDF EUR HKD,EUR HKD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,HKD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJ49HBXG4G1,New,,2023-11-06 03:02:12,JFTXFC,NA/Fwd NDF INR SGD,INR SGD,Spot,Forward price of underlying instrument,CASH,Cash,INR,SGD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJCLK8D710F,New,,2023-11-06 03:02:12,JFTXFC,NA/Fwd NDF EUR GBP,EUR GBP,Spot,Forward price of underlying instrument,CASH,Cash,EUR,GBP,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMM5N1SM8B9,New,,2023-11-06 03:02:13,JFTXFC,NA/Fwd NDF GBP INR,GBP INR,Spot,Forward price of underlying instrument,CASH,Cash,GBP,INR,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZB69JHWZ27N,New,,2023-11-06 03:02:13,JFTXFC,NA/Fwd NDF CNY HKD,CNY HKD,Spot,Forward price of underlying instrument,CASH,Cash,CNY,HKD,CNY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZTVBCP65MNT,New,,2023-11-06 03:02:13,JFTXFC,NA/Fwd NDF AUD EUR,AUD EUR,Spot,Forward price of underlying instrument,CASH,Cash,AUD,EUR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF7S3T7GT2M,New,,2023-11-06 03:02:13,JFTXFC,NA/Fwd NDF MYR SGD,MYR SGD,Spot,Forward price of underlying instrument,CASH,Cash,MYR,SGD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZFMP6J47JQ,New,,2023-11-06 03:02:13,JFTXFC,NA/Fwd NDF AUD CAD,AUD CAD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,CAD,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPQ885WVK8C,New,,2023-11-06 03:02:14,JFTXFC,NA/Fwd NDF GBP HKD,GBP HKD,Spot,Forward price of underlying instrument,CASH,Cash,GBP,HKD,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ78C4LGWH4T,New,,2023-11-06 03:02:14,JFTXFC,NA/Fwd NDF HKD JPY,HKD JPY,Spot,Forward price of underlying instrument,CASH,Cash,HKD,JPY,HKD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0FFVJNC40W,New,,2023-11-06 03:02:14,JFTXFC,NA/Fwd NDF AUD MYR,AUD MYR,Spot,Forward price of underlying instrument,CASH,Cash,AUD,MYR,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZM9JWV1PDDL,New,,2023-11-06 03:02:14,JFTXFC,NA/Fwd NDF JPY USD,JPY USD,Spot,Forward price of underlying instrument,CASH,Cash,JPY,USD,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZS5FK6Z7R3R,New,,2023-11-06 03:02:15,JFTXFC,NA/Fwd NDF AUD INR,AUD INR,Spot,Forward price of underlying instrument,CASH,Cash,AUD,INR,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ347B4CDB11,New,,2023-11-06 03:02:15,JFTXFC,NA/Fwd NDF AUD USD,AUD USD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,USD,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLKJX7JH3KX,New,,2023-11-06 03:02:15,JFTXFC,NA/Fwd NDF SGD USD,SGD USD,Spot,Forward price of underlying instrument,CASH,Cash,SGD,USD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ2NC81BCWKV,New,,2023-11-06 03:02:15,JFTXFC,NA/Fwd NDF AUD CNY,AUD CNY,Spot,Forward price of underlying instrument,CASH,Cash,AUD,CNY,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLBKRW9GJSB,New,,2023-11-06 03:02:15,JFTXFC,NA/Fwd NDF CAD JPY,CAD JPY,Spot,Forward price of underlying instrument,CASH,Cash,CAD,JPY,CAD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHZF4L487HV,New,,2023-11-06 03:02:15,JFTXFC,NA/Fwd NDF EUR USD,EUR USD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,USD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPHS2ZJDL1P,New,,2023-11-06 03:02:16,JFTXFC,NA/Fwd NDF CAD GBP,CAD GBP,Spot,Forward price of underlying instrument,CASH,Cash,CAD,GBP,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1WPT7J1H09,New,,2023-11-06 03:02:16,JFTXFC,NA/Fwd NDF CNY SGD,CNY SGD,Spot,Forward price of underlying instrument,CASH,Cash,CNY,SGD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHB77ZNNSZ5,New,,2023-11-06 03:21:07,JFTXFC,NA/Fwd NDF PHP USD,PHP USD,Spot,Forward price of underlying instrument,CASH,Cash,PHP,USD,XXX,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0B5NLGDGQT,New,,2023-11-06 03:21:09,JFTXFC,NA/Fwd NDF KRW SGD,KRW SGD,Spot,Forward price of underlying instrument,CASH,Cash,KRW,SGD,SGD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZVBSHQD844N,New,,2023-11-06 03:22:11,JFTXFC,NA/Fwd NDF MYR USD,MYR USD,Spot,Forward price of underlying instrument,CASH,Cash,MYR,USD,XXX,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8FGGP4G9CM,New,,2023-11-06 03:29:15,JFTXFC,NA/Fwd NDF GBP NGN,GBP NGN,Spot,Forward price of underlying instrument,CASH,Cash,GBP,NGN,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJB6VS0G0Z2,New,,2023-11-06 03:37:13,JFTXFC,NA/Fwd NDF INR USD,INR USD,Spot,Forward price of underlying instrument,CASH,Cash,INR,USD,XXX,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDVZQXL6N1J,New,,2023-11-06 03:51:04,JFTXFC,NA/Fwd NDF EGP SGD,EGP SGD,Spot,Forward price of underlying instrument,CASH,Cash,EGP,SGD,EGP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7CSTSX55H2,New,,2023-11-06 03:51:04,JFTXFC,NA/Fwd NDF KRW SGD,KRW SGD,Spot,Forward price of underlying instrument,CASH,Cash,KRW,SGD,KRW,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3FL4HBZC3P,New,,2023-11-06 04:06:41,JFTXFC,NA/Fwd NDF AUD INR,AUD INR,Spot,Forward price of underlying instrument,CASH,Cash,AUD,INR,INR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBVG2Q6BK45,New,,2023-11-06 04:17:12,JFTXFC,NA/Fwd NDF CHF USD,CHF USD,Spot,Forward price of underlying instrument,CASH,Cash,CHF,USD,USD,,,,,,,,,
