config,instrument,release_set,measure_min,hold_min,min_move_bp,trades,total_bp,avg_bp,hit_rate,sharpe,sr_per_trade,t_stat,max_dd_bp,trades_per_year,span_days
SR3 r4|clustered|m1|h60|mv0,SR3 r4,clustered,1,60,0.0,162,56.49999999998556,0.34876543209867633,0.4691358024691358,0.6790338710612832,0.1463335437697424,1.8625219400635793,-10.500000000000398,21.532531728101166,2747.9583333333335
SR3 r4|clustered|m1|h60|mv2,SR3 r4,clustered,1,60,2.0,2,1.0000000000005116,0.5000000000002558,0.5,0.20847409174785983,0.353553390593525,0.5000000000003554,-0.49999999999954525,0.3476915754402665,2101.0
SR3 r4|clustered|m1|h120|mv0,SR3 r4,clustered,1,120,0.0,152,76.49999999999437,0.5032894736841735,0.47368421052631576,0.6068616726710263,0.1350137112134336,1.6645608239937992,-20.000000000000284,20.203363102909734,2747.9583333333335
SR3 r4|clustered|m1|h120|mv2,SR3 r4,clustered,1,120,2.0,2,3.499999999999659,1.7499999999998295,1.0,0.9728790948234446,1.6499158227699506,2.333333333335228,0.0,0.3476915754402665,2101.0
SR3 r4|clustered|m1|h240|mv0,SR3 r4,clustered,1,240,0.0,148,50.49999999999102,0.34121621621615555,0.4527027027027027,0.31052891769351193,0.07001339723793984,0.8517497386756505,-28.5000000000025,19.67169565283316,2747.9583333333335
SR3 r4|clustered|m1|h240|mv2,SR3 r4,clustered,1,240,2.0,2,2.5000000000005684,1.2500000000002842,1.0,2.084740917479487,3.535533905936757,5.000000000005685,0.0,0.3476915754402665,2101.0
SR3 r4|clustered|m2|h15|mv0,SR3 r4,clustered,2,15,0.0,226,46.999999999999886,0.207964601769911,0.4690265486725664,0.9632514960496686,0.17556006598204194,2.6392465041147397,-9.499999999997044,30.104257048861466,2742.0208333333335
SR3 r4|clustered|m2|h15|mv2,SR3 r4,clustered,2,15,2.0,1,-0.49999999999954525,-0.49999999999954525,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r4|clustered|m2|h30|mv0,SR3 r4,clustered,2,30,0.0,226,64.49999999999818,0.2853982300884875,0.46017699115044247,0.8952707906124721,0.16317005446271948,2.452983788813311,-11.499999999999488,30.104257048861466,2742.0208333333335
SR3 r4|clustered|m2|h30|mv2,SR3 r4,clustered,2,30,2.0,1,0.0,0.0,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r4|clustered|m2|h60|mv0,SR3 r4,clustered,2,60,0.0,227,93.49999999999028,0.4118942731277105,0.4845814977973568,0.9278357461564126,0.1687323808231743,2.5422096508321803,-13.999999999998636,30.23746172606882,2742.0208333333335
SR3 r4|clustered|m2|h60|mv2,SR3 r4,clustered,2,60,2.0,1,-0.49999999999954525,-0.49999999999954525,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r4|clustered|m2|h120|mv0,SR3 r4,clustered,2,120,0.0,213,145.0000000000017,0.6807511737089282,0.5070422535211268,0.9639629975996857,0.18097176605428347,2.6411959721262157,-25.99999999999625,28.372596245165894,2742.0208333333335
SR3 r4|clustered|m2|h120|mv2,SR3 r4,clustered,2,120,2.0,1,1.0000000000005116,1.0000000000005116,1.0,,0.0,0.0,0.0,365.25,0.0
SR3 r4|clustered|m2|h240|mv0,SR3 r4,clustered,2,240,0.0,211,170.4999999999913,0.8080568720378735,0.4786729857819905,0.940448511200073,0.17739201151933842,2.5767678074353277,-39.00000000000148,28.106186890751193,2742.0208333333335
SR3 r4|clustered|m2|h240|mv2,SR3 r4,clustered,2,240,2.0,1,1.0000000000005116,1.0000000000005116,1.0,,0.0,0.0,0.0,365.25,0.0
SR3 r4|clustered|m5|h15|mv0,SR3 r4,clustered,5,15,0.0,278,16.50000000000631,0.05935251798563421,0.4064748201438849,0.4113574133638558,0.06788066897578084,1.1317969302514788,-14.499999999999602,36.723699874922765,2764.9583333333335
SR3 r4|clustered|m5|h15|mv2,SR3 r4,clustered,5,15,2.0,7,-6.499999999999773,-0.9285714285713961,0.2857142857142857,-1.1935871738505521,-0.6141922686400041,-1.6250000000000262,-6.999999999999318,3.7765878877400296,677.0
SR3 r4|clustered|m5|h30|mv0,SR3 r4,clustered,5,30,0.0,275,12.499999999995737,0.045454545454529954,0.3927272727272727,0.171259409074955,0.028414320676525617,0.47119820178436445,-21.999999999999886,36.32740095540921,2764.9583333333335
SR3 r4|clustered|m5|h30|mv2,SR3 r4,clustered,5,30,2.0,7,20.000000000001705,2.8571428571431006,0.7142857142857143,1.512509751123276,0.778302427953912,2.059194669163817,-1.4999999999986358,3.7765878877400296,677.0
SR3 r4|clustered|m5|h60|mv0,SR3 r4,clustered,5,60,0.0,277,49.99999999999858,0.18050541516244975,0.44765342960288806,0.49117054595432574,0.08119730487644101,1.3513924827442862,-15.500000000002956,36.59160023508492,2764.9583333333335
SR3 r4|clustered|m5|h60|mv2,SR3 r4,clustered,5,60,2.0,7,34.99999999999943,4.999999999999919,0.8571428571428571,1.4760761174360844,0.7595545253127122,2.009592381171151,-1.0000000000005116,3.7765878877400296,677.0
SR3 r4|clustered|m5|h120|mv0,SR3 r4,clustered,5,120,0.0,261,52.00000000000955,0.19923371647513238,0.44061302681992337,0.34225707950093415,0.05828829739476502,0.9416762633942352,-30.49999999999642,34.47800599767929,2764.9583333333335
SR3 r4|clustered|m5|h120|mv2,SR3 r4,clustered,5,120,2.0,7,46.50000000000034,6.642857142857191,0.5714285714285714,1.4094258032104503,0.7252578198883819,1.9188518278295332,-4.000000000000625,3.7765878877400296,677.0
SR3 r4|clustered|m5|h240|mv0,SR3 r4,clustered,5,240,0.0,253,27.499999999999147,0.10869565217390967,0.44664031620553357,0.14338759102311002,0.024802787424275108,0.39451248496782226,-44.0000000000083,33.42120887897648,2764.9583333333335
SR3 r4|clustered|m5|h240|mv2,SR3 r4,clustered,5,240,2.0,7,45.000000000001705,6.428571428571672,0.5714285714285714,1.0190732970032912,0.524391476307259,1.387409435951027,-7.500000000000284,3.7765878877400296,677.0
SR3 r4|CPI|m1|h15|mv0,SR3 r4,CPI,1,15,0.0,12,4.5000000000001705,0.3750000000000142,0.4166666666666667,0.5616330351007479,0.3657646562802524,1.2670459365807278,-1.5000000000000568,2.3577720497590495,1858.9583333333333
SR3 r4|CPI|m1|h15|mv2,SR3 r4,CPI,1,15,2.0,0,,,,,,,,,
SR3 r4|CPI|m1|h30|mv0,SR3 r4,CPI,1,30,0.0,12,6.500000000001194,0.5416666666667661,0.5,0.6460943643672393,0.42077026873071965,1.4575909675120329,-1.5000000000000568,2.3577720497590495,1858.9583333333333
SR3 r4|CPI|m1|h30|mv2,SR3 r4,CPI,1,30,2.0,0,,,,,,,,,
SR3 r4|CPI|m1|h60|mv0,SR3 r4,CPI,1,60,0.0,12,10.499999999998977,0.8749999999999147,0.5833333333333334,0.554581187927331,0.3611721264675019,1.2511369466388107,-1.999999999999602,2.3577720497590495,1858.9583333333333
SR3 r4|CPI|m1|h60|mv2,SR3 r4,CPI,1,60,2.0,0,,,,,,,,,
SR3 r4|CPI|m1|h120|mv0,SR3 r4,CPI,1,120,0.0,11,4.500000000001592,0.4090909090910538,0.45454545454545453,0.1848130751955339,0.12256303687590844,0.40649560648388094,-4.999999999999716,2.2737691001697793,1767.0
SR3 r4|CPI|m1|h120|mv2,SR3 r4,CPI,1,120,2.0,0,,,,,,,,,
SR3 r4|CPI|m1|h240|mv0,SR3 r4,CPI,1,240,0.0,11,3.0000000000001137,0.2727272727272831,0.45454545454545453,0.12065148325162581,0.08001280307281748,0.2653724462171312,-8.499999999999375,2.2737691001697793,1767.0
SR3 r4|CPI|m1|h240|mv2,SR3 r4,CPI,1,240,2.0,0,,,,,,,,,
SR3 r4|CPI|m2|h15|mv0,SR3 r4,CPI,2,15,0.0,15,4.500000000003013,0.30000000000020083,0.3333333333333333,0.4086280471014142,0.26909811055361044,1.0422125006700156,-1.4999999999986358,2.3058712121212124,2376.0
SR3 r4|CPI|m2|h15|mv2,SR3 r4,CPI,2,15,2.0,0,,,,,,,,,
SR3 r4|CPI|m2|h30|mv0,SR3 r4,CPI,2,30,0.0,15,6.000000000004491,0.4000000000002994,0.4666666666666667,0.4249702381664383,0.27986010491278046,1.083893525595059,-1.5000000000000568,2.3058712121212124,2376.0
SR3 r4|CPI|m2|h30|mv2,SR3 r4,CPI,2,30,2.0,0,,,,,,,,,
SR3 r4|CPI|m2|h60|mv0,SR3 r4,CPI,2,60,0.0,15,9.500000000002728,0.6333333333335153,0.5333333333333333,0.3716780012081969,0.24476500957029432,0.9479708058000489,-2.9999999999972715,2.3058712121212124,2376.0
SR3 r4|CPI|m2|h60|mv2,SR3 r4,CPI,2,60,2.0,0,,,,,,,,,
SR3 r4|CPI|m2|h120|mv0,SR3 r4,CPI,2,120,0.0,13,0.5000000000052296,0.03846153846194074,0.38461538461538464,0.01524044246715832,0.01078087487378004,0.038870997151775305,-4.4999999999987494,1.9984217171717173,2376.0
SR3 r4|CPI|m2|h120|mv2,SR3 r4,CPI,2,120,2.0,0,,,,,,,,,
SR3 r4|CPI|m2|h240|mv0,SR3 r4,CPI,2,240,0.0,13,-3.999999999994941,-0.3076923076919185,0.3076923076923077,-0.12015143195431649,-0.08499343484261104,-0.30644818740284174,-8.499999999996533,1.9984217171717173,2376.0
SR3 r4|CPI|m2|h240|mv2,SR3 r4,CPI,2,240,2.0,0,,,,,,,,,
SR3 r4|CPI|m5|h15|mv0,SR3 r4,CPI,5,15,0.0,16,4.5000000000001705,0.28125000000001066,0.4375,0.5256508914387887,0.3536989756892319,1.4147959027569277,-1.999999999999602,2.2086515597688297,2645.9583333333335
SR3 r4|CPI|m5|h15|mv2,SR3 r4,CPI,5,15,2.0,0,,,,,,,,,
SR3 r4|CPI|m5|h30|mv0,SR3 r4,CPI,5,30,0.0,16,5.499999999999261,0.3437499999999538,0.4375,0.4968312509617667,0.33430687062011755,1.3372274824804702,-2.000000000001023,2.2086515597688297,2645.9583333333335
SR3 r4|CPI|m5|h30|mv2,SR3 r4,CPI,5,30,2.0,0,,,,,,,,,
SR3 r4|CPI|m5|h60|mv0,SR3 r4,CPI,5,60,0.0,15,6.999999999999318,0.4666666666666212,0.4,0.3184993193348813,0.22133967462298687,0.8572448736697966,-2.9999999999986926,2.0706108372832777,2645.9583333333335
SR3 r4|CPI|m5|h60|mv2,SR3 r4,CPI,5,60,2.0,0,,,,,,,,,
SR3 r4|CPI|m5|h120|mv0,SR3 r4,CPI,5,120,0.0,15,2.000000000001023,0.13333333333340155,0.26666666666666666,0.07048437108755655,0.04898279781289644,0.189709560179993,-3.50000000000108,2.0706108372832777,2645.9583333333335
SR3 r4|CPI|m5|h120|mv2,SR3 r4,CPI,5,120,2.0,0,,,,,,,,,
SR3 r4|CPI|m5|h240|mv0,SR3 r4,CPI,5,240,0.0,15,-1.5000000000000568,-0.1000000000000038,0.2,-0.0487254015908921,-0.03386149947360748,-0.13114502353889299,-6.499999999999773,2.0706108372832777,2645.9583333333335
SR3 r4|CPI|m5|h240|mv2,SR3 r4,CPI,5,240,2.0,0,,,,,,,,,
SR3 r4|payrolls|m1|h15|mv0,SR3 r4,payrolls,1,15,0.0,26,-1.4210854715202004e-12,-5.465713352000771e-14,0.5,-6.205017678520651e-14,-3.3140755102421725e-14,-1.68985356962448e-13,-7.9999999999998295,3.5055910174575096,2708.9583333333335
SR3 r4|payrolls|m1|h15|mv2,SR3 r4,payrolls,1,15,2.0,0,,,,,,,,,
SR3 r4|payrolls|m1|h30|mv0,SR3 r4,payrolls,1,30,0.0,26,19.999999999997442,0.7692307692306708,0.5769230769230769,0.7875246925884943,0.42061383748398257,2.1447181650179714,-2.000000000001023,3.5055910174575096,2708.9583333333335
SR3 r4|payrolls|m1|h30|mv2,SR3 r4,payrolls,1,30,2.0,0,,,,,,,,,
SR3 r4|payrolls|m1|h60|mv0,SR3 r4,payrolls,1,60,0.0,26,38.999999999997215,1.499999999999893,0.5769230769230769,0.7969133180565063,0.4256282653793424,2.170286830705915,-1.500000000001478,3.5055910174575096,2708.9583333333335
SR3 r4|payrolls|m1|h60|mv2,SR3 r4,payrolls,1,60,2.0,0,,,,,,,,,
SR3 r4|payrolls|m1|h120|mv0,SR3 r4,payrolls,1,120,0.0,26,61.49999999999949,2.365384615384596,0.5384615384615384,0.8208289812386651,0.43840152691855666,2.2354179405465926,-3.0000000000001137,3.5055910174575096,2708.9583333333335
SR3 r4|payrolls|m1|h120|mv2,SR3 r4,payrolls,1,120,2.0,0,,,,,,,,,
SR3 r4|payrolls|m1|h240|mv0,SR3 r4,payrolls,1,240,0.0,26,56.00000000000023,2.1538461538461626,0.5384615384615384,0.562295110276581,0.30031960439809996,1.5313355231403771,-6.499999999999773,3.5055910174575096,2708.9583333333335
SR3 r4|payrolls|m1|h240|mv2,SR3 r4,payrolls,1,240,2.0,0,,,,,,,,,
SR3 r4|payrolls|m2|h15|mv0,SR3 r4,payrolls,2,15,0.0,41,2.4999999999991473,0.060975609756076764,0.4878048780487805,0.1381124448598751,0.05774715509509793,0.36976220843221536,-6.500000000001194,5.72011077158136,2618.0
SR3 r4|payrolls|m2|h15|mv2,SR3 r4,payrolls,2,15,2.0,0,,,,,,,,,
SR3 r4|payrolls|m2|h30|mv0,SR3 r4,payrolls,2,30,0.0,41,33.50000000000364,0.8170731707317961,0.5609756097560976,1.0675778356126662,0.4517077482413004,2.892340831000086,-2.4999999999991473,5.585782447197053,2680.9583333333335
SR3 r4|payrolls|m2|h30|mv2,SR3 r4,payrolls,2,30,2.0,0,,,,,,,,,
SR3 r4|payrolls|m2|h60|mv0,SR3 r4,payrolls,2,60,0.0,42,53.000000000001535,1.2619047619047985,0.5952380952380952,0.951521480150916,0.39778084995925544,2.577914543378218,-3.50000000000108,5.722021043470152,2680.9583333333335
SR3 r4|payrolls|m2|h60|mv2,SR3 r4,payrolls,2,60,2.0,0,,,,,,,,,
SR3 r4|payrolls|m2|h120|mv0,SR3 r4,payrolls,2,120,0.0,42,85.50000000000324,2.035714285714363,0.5476190476190477,1.0323793147691303,0.43158323787297537,2.7969790544340323,-3.499999999999659,5.722021043470152,2680.9583333333335
SR3 r4|payrolls|m2|h120|mv2,SR3 r4,payrolls,2,120,2.0,0,,,,,,,,,
SR3 r4|payrolls|m2|h240|mv0,SR3 r4,payrolls,2,240,0.0,42,83.50000000000222,1.988095238095291,0.5476190476190477,0.8039270151737246,0.33607940343111503,2.1780434677126617,-9.499999999999886,5.722021043470152,2680.9583333333335
SR3 r4|payrolls|m2|h240|mv2,SR3 r4,payrolls,2,240,2.0,0,,,,,,,,,
SR3 r4|payrolls|m5|h15|mv0,SR3 r4,payrolls,5,15,0.0,49,1.4210854715202004e-12,2.9001744316738784e-14,0.3673469387755102,8.477618119842696e-14,3.2811728116163945e-14,2.296820968131476e-13,-7.500000000001705,6.6755874673629245,2681.0
SR3 r4|payrolls|m5|h15|mv2,SR3 r4,payrolls,5,15,2.0,2,-6.000000000000227,-3.0000000000001137,0.0,,0.0,0.0,-3.0000000000001137,1.4295499021526419,511.0
SR3 r4|payrolls|m5|h30|mv0,SR3 r4,payrolls,5,30,0.0,48,5.000000000001137,0.10416666666669035,0.3958333333333333,0.16445561011505053,0.0650611474533789,0.4507568519519309,-6.000000000000227,6.3893098473919965,2743.9583333333335
SR3 r4|payrolls|m5|h30|mv2,SR3 r4,payrolls,5,30,2.0,2,9.499999999999886,4.749999999999943,1.0,1.0708952793256228,0.8956685895027459,1.2666666666663637,0.0,1.4295499021526419,511.0
SR3 r4|payrolls|m5|h60|mv0,SR3 r4,payrolls,5,60,0.0,51,41.0000000000025,0.8039215686275,0.49019607843137253,0.709295740902995,0.2722299528181419,1.944110724156357,-3.499999999999659,6.788641712853996,2743.9583333333335
SR3 r4|payrolls|m5|h60|mv2,SR3 r4,payrolls,5,60,2.0,2,26.00000000000051,13.000000000000256,1.0,1.9983213346272883,1.6713433009864267,2.3636363636364224,0.0,1.4295499021526419,511.0
SR3 r4|payrolls|m5|h120|mv0,SR3 r4,payrolls,5,120,0.0,51,43.50000000000165,0.8529411764706205,0.43137254901960786,0.5005354161029059,0.19210707868629148,1.3719189530546003,-12.999999999999545,6.788641712853996,2743.9583333333335
SR3 r4|payrolls|m5|h120|mv2,SR3 r4,payrolls,5,120,2.0,2,35.99999999999994,17.99999999999997,1.0,21417410638975.46,17912957828978.707,25332747903959.0,0.0,1.4295499021526419,511.0
SR3 r4|payrolls|m5|h240|mv0,SR3 r4,payrolls,5,240,0.0,51,27.999999999998693,0.5490196078431117,0.4117647058823529,0.2601608342460156,0.09985055252377056,0.7130755743989662,-14.999999999999147,6.788641712853996,2743.9583333333335
SR3 r4|payrolls|m5|h240|mv2,SR3 r4,payrolls,5,240,2.0,2,40.500000000000114,20.250000000000057,1.0,1.8508360802004706,1.5479905209759408,2.1891891891891686,0.0,1.4295499021526419,511.0
SR3 r6|tier1|m1|h15|mv0,SR3 r6,tier1,1,15,0.0,264,8.500000000003638,0.03219696969698348,0.4053030303030303,0.15970145859733437,0.02696441163820973,0.43811983141445743,-14.500000000006708,35.078084382365645,2748.8958333333335
SR3 r6|tier1|m1|h15|mv2,SR3 r6,tier1,1,15,2.0,2,4.5000000000001705,2.2500000000000853,1.0,4.512371157354635,6.36396103066687,8.999999999982947,0.0,0.5027529249827942,1453.0
SR3 r6|tier1|m1|h30|mv0,SR3 r6,tier1,1,30,0.0,263,-37.00000000000472,-0.14068441064640577,0.39923954372623577,-0.48565353495629854,-0.08215475581668388,-1.3323262462954129,-48.00000000000608,34.94521285061426,2748.8958333333335
SR3 r6|tier1|m1|h30|mv2,SR3 r6,tier1,1,30,2.0,2,6.999999999999318,3.499999999999659,1.0,3.5096220112853267,4.949747468309852,7.000000000005685,0.0,0.5027529249827942,1453.0
SR3 r6|tier1|m1|h60|mv0,SR3 r6,tier1,1,60,0.0,262,-33.99999999999892,-0.1297709923664081,0.44656488549618323,-0.31222788741778695,-0.05291820131040288,-0.8565559175215717,-58.50000000000364,34.81234131886288,2748.8958333333335
SR3 r6|tier1|m1|h60|mv2,SR3 r6,tier1,1,60,2.0,2,7.499999999998863,3.7499999999994316,1.0,1.0743740850864145,1.5152288168282342,2.142857142857027,0.0,0.5027529249827942,1453.0
SR3 r6|tier1|m1|h120|mv0,SR3 r6,tier1,1,120,0.0,227,30.49999999999926,0.13436123348017295,0.4581497797356828,0.1918145880788904,0.0349263123875351,0.5262179552401394,-32.49999999999886,30.161837707564402,2748.8958333333335
SR3 r6|tier1|m1|h120|mv2,SR3 r6,tier1,1,120,2.0,2,11.499999999999488,5.749999999999744,1.0,1.048328652720834,1.4784959970265503,2.0909090909092787,0.0,0.5027529249827942,1453.0
SR3 r6|tier1|m1|h240|mv0,SR3 r6,tier1,1,240,0.0,220,-11.50000000000091,-0.052272727272731405,0.45,-0.05906441630018674,-0.010924425447385198,-0.16203541495057494,-64.4999999999925,29.231736985304707,2748.8958333333335
SR3 r6|tier1|m1|h240|mv2,SR3 r6,tier1,1,240,2.0,2,9.999999999999432,4.999999999999716,1.0,0.7162493900576774,1.0101525445522517,1.4285714285714866,0.0,0.5027529249827942,1453.0
SR3 r6|tier1|m2|h15|mv0,SR3 r6,tier1,2,15,0.0,334,42.999999999990735,0.12874251497003214,0.4311377245508982,0.7327184925137769,0.11050760055265942,2.0196000956844524,-15.500000000002956,43.96327189459064,2774.8958333333335
SR3 r6|tier1|m2|h15|mv2,SR3 r6,tier1,2,15,2.0,3,1.999999999999602,0.6666666666665341,0.6666666666666666,0.3058356223590507,0.3521803625301972,0.609994281330328,-1.5000000000000568,0.7541293874741913,1453.0
SR3 r6|tier1|m2|h30|mv0,SR3 r6,tier1,2,30,0.0,334,41.49999999998215,0.12425149700593459,0.4281437125748503,0.38352108489073833,0.05784212529866156,1.057103413733995,-21.000000000003638,43.96327189459064,2774.8958333333335
SR3 r6|tier1|m2|h30|mv2,SR3 r6,tier1,2,30,2.0,3,7.499999999998863,2.499999999999621,1.0,1.6411335232028066,1.8898223650464174,3.2732683535403733,0.0,0.7541293874741913,1453.0
SR3 r6|tier1|m2|h60|mv0,SR3 r6,tier1,2,60,0.0,332,65.00000000000625,0.19578313253013932,0.46686746987951805,0.46750814799223134,0.07072099668544221,1.288597885907211,-50.50000000000239,43.70001876947333,2774.8958333333335
SR3 r6|tier1|m2|h60|mv2,SR3 r6,tier1,2,60,2.0,3,3.499999999998238,1.1666666666660792,0.6666666666666666,0.2382486663428305,0.2743516305842486,0.4751909633112861,-3.0000000000001137,0.7541293874741913,1453.0
SR3 r6|tier1|m2|h120|mv0,SR3 r6,tier1,2,120,0.0,295,156.49999999998414,0.5305084745762174,0.49830508474576274,0.8465044868109025,0.1358458847035416,2.3332296919317512,-30.500000000000682,38.82983595480311,2774.8958333333335
SR3 r6|tier1|m2|h120|mv2,SR3 r6,tier1,2,120,2.0,3,15.999999999999659,5.333333333333219,1.0,1.4236735713378708,1.6394096626513988,2.839540830131576,0.0,0.7541293874741913,1453.0
SR3 r6|tier1|m2|h240|mv0,SR3 r6,tier1,2,240,0.0,286,172.9999999999933,0.6048951048950815,0.46153846153846156,0.7126885125932403,0.11615688909025511,1.9643912401998709,-41.50000000000347,37.645196891775214,2774.8958333333335
SR3 r6|tier1|m2|h240|mv2,SR3 r6,tier1,2,240,2.0,3,10.499999999998977,3.499999999999659,1.0,0.6972911872516674,0.8029550685469277,1.390758974918229,0.0,0.7541293874741913,1453.0
SR3 r6|tier1|m5|h15|mv0,SR3 r6,tier1,5,15,0.0,388,47.49999999999375,0.12242268041235502,0.3943298969072165,0.8078080959059415,0.11303698590899054,2.2265704011225553,-14.500000000002444,51.07110627275799,2774.8958333333335
SR3 r6|tier1|m5|h15|mv2,SR3 r6,tier1,5,15,2.0,9,3.0000000000001137,0.33333333333334597,0.5555555555555556,0.35125878309080055,0.16289259247505636,0.4886777774251691,-4.5000000000001705,4.64998673857307,706.9375
SR3 r6|tier1|m5|h30|mv0,SR3 r6,tier1,5,30,0.0,384,5.999999999988859,0.015624999999970987,0.4036458333333333,0.05755182169680559,0.008095090211631826,0.15863072352237328,-32.50000000000597,50.54460002252337,2774.8958333333335
SR3 r6|tier1|m5|h30|mv2,SR3 r6,tier1,5,30,2.0,9,17.99999999999926,1.9999999999999178,0.6666666666666666,2.1563827903624238,0.9999999999998026,2.999999999999408,-0.5000000000009663,4.64998673857307,706.9375
SR3 r6|tier1|m5|h60|mv0,SR3 r6,tier1,5,60,0.0,383,31.000000000000227,0.08093994778067945,0.4830287206266319,0.23431042380444736,0.033000494880180184,0.645832416091817,-35.00000000000085,50.41297345996471,2774.8958333333335
SR3 r6|tier1|m5|h60|mv2,SR3 r6,tier1,5,60,2.0,9,21.49999999999892,2.388888888888769,0.6666666666666666,1.3930932746495892,0.6460324580939438,1.9380973742818313,-2.000000000001023,4.64998673857307,706.9375
SR3 r6|tier1|m5|h120|mv0,SR3 r6,tier1,5,120,0.0,341,15.99999999998687,0.046920821114331,0.4574780058651026,0.08510929229797193,0.012703635372689107,0.23458768493602372,-54.500000000004434,44.88465783250122,2774.8958333333335
SR3 r6|tier1|m5|h120|mv2,SR3 r6,tier1,5,120,2.0,8,42.499999999998295,5.312499999999787,0.75,2.363068090138331,1.0251918296661964,2.8996803790960457,-3.0000000000001137,5.313029149383488,549.96875
SR3 r6|tier1|m5|h240|mv0,SR3 r6,tier1,5,240,0.0,331,-49.00000000000091,-0.14803625377643778,0.4259818731117825,-0.21442652057292952,-0.03248573757645627,-0.5910261934029598,-97.99999999999898,43.56839220691467,2774.8958333333335
SR3 r6|tier1|m5|h240|mv2,SR3 r6,tier1,5,240,2.0,8,6.4999999999969305,0.8124999999996163,0.5,0.1622655573798101,0.07039717744750833,0.19911328619810328,-28.999999999999204,5.313029149383488,549.96875
SR3 r6|tier1+2|m1|h15|mv0,SR3 r6,tier1+2,1,15,0.0,472,20.499999999994145,0.043432203389818104,0.4025423728813559,0.3056716520761714,0.03859830149344263,0.8385697529128654,-14.000000000001478,62.71536298665373,2748.8958333333335
SR3 r6|tier1+2|m1|h15|mv2,SR3 r6,tier1+2,1,15,2.0,3,3.499999999999659,1.166666666666553,0.6666666666666666,0.5352123391282515,0.6163156344277446,1.0674899923279,-1.0000000000005116,0.7541293874741913,1453.0
