search,config,trades,gross_bp,tick_bp,net_bp,hit_rate,sr_per_trade,ann_sharpe,trades_per_year
grid search,SR3 r8|tier1+2|m1|h30|mv2,337,-0.1661721068249855,0.5,-0.6661721068249855,0.4183976261127596,-0.20619406757262765,-1.3737613511728222,44.388478182473854
grid search,SR3 r4|clustered|m1|h120|mv0,580,-0.1310344827586509,0.5,-0.6310344827586509,0.4568965517241379,-0.1572077181404743,-1.3740674071682033,76.39560043274432
parameter search,grid|SR3 r4|clustered|m1|h120|fade,580,-0.1310344827586509,0.5,-0.6310344827586509,0.4568965517241379,-0.1572077181404743,-1.3740674071682033,76.39560043274432
consensus surprise,momentum|e2|z0|tp2|sl1|t30,223,-0.1780035796740652,0.239,-0.4169035796740651,0.3408071748878923,-0.2535739417706535,-1.3742863432228147,29.37279120086549
parameter search,rel|crude inventories|TY|fade,81,-0.3290677866120321,0.239,-0.568067786612032,0.419753086419753,-0.42078118562530337,-1.374418524385886,10.669040750090156
grid search,SR3 r8|0830|m1|h240|mv0,596,-0.2625838926174588,0.5,-0.7625838926174588,0.4395973154362416,-0.15517002126744797,-1.3748367326980766,78.5030652722683
parameter search,grid|SR3 r8|08:30 block|m1|h240|fade,596,-0.2625838926174588,0.5,-0.7625838926174588,0.4395973154362416,-0.15517002126744797,-1.3748367326980766,78.5030652722683
parameter search,grid|SR3 r1|jobless claims|m1|h240|fade,182,-0.1854395604395557,0.5,-0.6854395604395557,0.3956043956043956,-0.28090777565485087,-1.3753702698231935,23.97241254958529
grid search,SR3 r8|0830|m2|h240|mv0,613,-0.244698205546481,0.5,-0.744698205546481,0.4469820554649266,-0.15325606053339738,-1.3771082261142025,80.74224666426254
grid search,SR3 r6|0830|m2|h240|mv0,611,-0.2733224222585881,0.5,-0.7733224222585882,0.425531914893617,-0.15360123933935144,-1.3779564831939983,80.47881355932203
parameter search,move|SR3 r4|3|fade,243,-0.5288065843621853,0.5,-1.0288065843621852,0.4279835390946502,-0.24387324039258962,-1.379708891752206,32.00712225027047
parameter search,grid|SR3 r8|clustered|m5|h240|fade,605,-0.2190082644628456,0.5,-0.7190082644628456,0.4363636363636363,-0.15458849849686337,-1.3799871543626334,79.68851424450054
grid search,SR3 r8|clustered|m5|h240|mv0,605,-0.2190082644628456,0.5,-0.7190082644628456,0.4363636363636363,-0.15458849849686337,-1.3799871543626334,79.68851424450054
consensus surprise,momentum|e5|z0|tp2|sl0.5|t240,223,-0.1081569299205685,0.239,-0.3470569299205684,0.2331838565022421,-0.2547606346909609,-1.3807178237708146,29.37279120086549
parameter search,grid|SR3 r1|ISM mfg|m1|h15|momentum,58,0.150862068965478,0.5,-0.349137931034522,0.3793103448275862,-0.5004515075546916,-1.3832356586230299,7.639560043274432
parameter search,grid|ZQ r2|clustered|m1|h240|fade,41,-0.2317073170731679,0.5,-0.7317073170731679,0.2682926829268293,-0.5953377841564129,-1.383488497019611,5.400378651280202
grid search,ZQ r2|clustered|m1|h240|mv0,41,-0.2317073170731679,0.5,-0.7317073170731679,0.2682926829268293,-0.5953377841564129,-1.383488497019611,5.400378651280202
grid search,SR3 r1|payrolls|m1|h240|mv0,70,-0.5214285714285641,0.5,-1.0214285714285642,0.3,-0.45656993326385525,-1.3863615527179567,9.22015867291742
parameter search,grid|SR3 r1|payrolls|m1|h240|fade,70,-0.5214285714285641,0.5,-1.0214285714285642,0.3,-0.45656993326385525,-1.3863615527179567,9.22015867291742
parameter search,grid|SR3 r2|jobless claims|m1|h120|fade,198,-0.1818181818181959,0.5,-0.6818181818181959,0.4494949494949495,-0.27165878516919595,-1.3873196155519392,26.07987738910927
grid search,SR3 r6|clustered|m5|h60|mv0,647,0.0409582689335614,0.5,-0.4590417310664386,0.4605873261205564,-0.1503086483883121,-1.3875744276089292,85.220609448251
parameter search,grid|SR3 r6|clustered|m5|h60|fade,647,0.0409582689335614,0.5,-0.4590417310664386,0.4605873261205564,-0.1503086483883121,-1.3875744276089292,85.220609448251
parameter search,grid|SR3 r3|jobless claims|m1|h120|fade,219,-0.3173515981734869,0.5,-0.8173515981734869,0.4474885844748858,-0.25857639590225007,-1.3887725148108834,28.845924990984496
consensus surprise,momentum|e5|z0|tp2|sl0.5|t120,223,-0.1076469246532337,0.239,-0.3465469246532337,0.2376681614349775,-0.2567890904154032,-1.3917113784731137,29.37279120086549
consensus surprise,momentum|e2|z1.5|tp5|sl0.5|t240,41,-0.4821284524222047,0.239,-0.7210284524222047,0.048780487804878,-0.5996795059786464,-1.3935781005323975,5.400378651280202
parameter search,grid|SR3 r1|PCE|m5|h120|fade,53,-0.0283018867924002,0.5,-0.5283018867924002,0.3962264150943396,-0.5278830601291384,-1.3947482910227906,6.980977280923188
parameter search,grid|TY|tier1+2|m5|h60|momentum,1581,0.0157478543666126,0.239,-0.22325214563338738,0.4731182795698925,-0.09671684205666756,-1.395687600664441,208.2438694554634
parameter search,grid|TY|08:30 block|m5|h30|fade,748,-0.0297980846194891,0.239,-0.26879808461948906,0.4411764705882353,-0.14068895740896978,-1.3964679980551657,98.52398124774612
grid search,TY|0830|m5|h30|mv0,748,-0.0297980846194891,0.239,-0.26879808461948906,0.4411764705882353,-0.14068895740896978,-1.3964679980551657,98.52398124774612
parameter search,grid|SR3 r4|jobless claims|m1|h15|momentum,225,-0.0177777777777489,0.5,-0.5177777777777489,0.4311111111111111,-0.25654756845765614,-1.3966234808018283,29.63622430580599
parameter search,move|SR3 r2|3|fade,162,-0.6759259259258814,0.5,-1.1759259259258814,0.4074074074074074,-0.3028876928508144,-1.399134004879094,21.338081500180312
parameter search,grid|SR3 r8|08:30 block|m5|h240|fade,642,-0.2024922118379991,0.5,-0.702492211837999,0.440809968847352,-0.15215796702237272,-1.3992083512440157,84.56202668589975
grid search,SR3 r8|0830|m5|h240|mv0,642,-0.2024922118379991,0.5,-0.702492211837999,0.440809968847352,-0.15215796702237272,-1.3992083512440157,84.56202668589975
parameter search,grid|SR3 r3|ISM mfg|m5|h30|fade,69,-0.2318840579710095,0.5,-0.7318840579710095,0.3623188405797101,-0.4645404898900313,-1.4004522204090137,9.08844212044717
parameter search,grid|SR3 r3|jobless claims|m5|h120|fade,240,-0.2000000000000194,0.5,-0.7000000000000194,0.45,-0.24939248507073372,-1.4021974117706648,31.61197259285972
consensus surprise,momentum|e5|z0|tp5|sl0.5|t120,223,-0.1977298514543738,0.239,-0.4366298514543738,0.1434977578475336,-0.2591765361592809,-1.4046505395639013,29.37279120086549
grid search,ZQ r2|tier1|m2|h240|mv0,45,-0.0333333333333345,0.5,-0.5333333333333345,0.3777777777777777,-0.5771325533877604,-1.405083086182289,5.927244861161197
grid search,SR3 r2|tier1|m5|h60|mv2,237,-0.3143459915611534,0.5,-0.8143459915611534,0.430379746835443,-0.2517278845525904,-1.4064544667390642,31.216822935448974
parameter search,grid|FV|clustered|m5|h15|momentum,741,-0.0114501048573896,0.183,-0.1944501048573896,0.4831309041835357,-0.1423942355963451,-1.406765438656651,97.60196538045439
grid search,TY|tier1|m1|h30|mv0,918,-0.0614593144277144,0.239,-0.3004593144277144,0.4466230936819172,-0.12810887503930485,-1.4087072043528108,120.91579516768843
parameter search,grid|TY|tier1|m1|h30|fade,918,-0.0614593144277144,0.239,-0.3004593144277144,0.4466230936819172,-0.12810887503930485,-1.4087072043528108,120.91579516768843
grid search,SR3 r2|tier1+2|m2|h30|mv2,225,-0.2488888888888899,0.5,-0.7488888888888899,0.3688888888888889,-0.2588758071608014,-1.4092982173478539,29.63622430580599
grid search,SR3 r1|payrolls|m5|h15|mv0,71,0.0845070422535043,0.5,-0.4154929577464957,0.380281690140845,-0.4614840574460536,-1.4112568217612476,9.351875225387667
parameter search,grid|SR3 r1|payrolls|m5|h15|fade,71,0.0845070422535043,0.5,-0.4154929577464957,0.380281690140845,-0.4614840574460536,-1.4112568217612476,9.351875225387667
parameter search,grid|SR3 r2|08:30 block|m5|h240|fade,560,-0.0482142857142596,0.5,-0.5482142857142596,0.4339285714285714,-0.16444327725279137,-1.4123109113402772,73.76126938333935
grid search,SR3 r2|0830|m5|h240|mv0,560,-0.0482142857142596,0.5,-0.5482142857142596,0.4339285714285714,-0.16444327725279137,-1.4123109113402772,73.76126938333935
parameter search,grid|SR3 r1|payrolls|m5|h30|fade,73,0.0102739726027693,0.5,-0.4897260273972307,0.4383561643835616,-0.4556281127095749,-1.4128371962745094,9.615308330328165
grid search,SR3 r1|payrolls|m5|h30|mv0,73,0.0102739726027693,0.5,-0.4897260273972307,0.4383561643835616,-0.4556281127095749,-1.4128371962745094,9.615308330328165
parameter search,grid|SR3 r6|ISM mfg|m5|h30|fade,79,-0.2784810126581005,0.5,-0.7784810126581005,0.379746835443038,-0.4380244992024142,-1.412967344704996,10.405607645149658
grid search,SR3 r4|clustered|m1|h15|mv2,263,-0.1692015209126151,0.5,-0.6692015209126151,0.4562737642585551,-0.2402825031285286,-1.4142305002422024,34.64145329967544
parameter search,grid|ZQ r2|08:30 block|m5|h120|fade,43,0.0348837209301347,0.5,-0.4651162790698653,0.2790697674418604,-0.5946196734341892,-1.4151213373940528,5.6638117562207
grid search,ZQ r2|0830|m5|h120|mv0,43,0.0348837209301347,0.5,-0.4651162790698653,0.2790697674418604,-0.5946196734341892,-1.4151213373940528,5.6638117562207
parameter search,grid|SR3 r3|jobless claims|m1|h15|momentum,218,0.0458715596330314,0.5,-0.4541284403669686,0.3899082568807339,-0.2641169438206895,-1.4152875542526122,28.714208438514245
grid search,SR3 r3|tier1|m5|h15|mv2,307,0.0521172638436378,0.5,-0.4478827361563622,0.4657980456026058,-0.22256674267380158,-1.4153036773218068,40.436981608366395
parameter search,grid|SR3 r6|tier1|m1|h240|fade,706,-0.2507082152975022,0.5,-0.7507082152975022,0.415014164305949,-0.14685741140728553,-1.4161798046270075,92.99188604399568
grid search,SR3 r6|tier1|m1|h240|mv0,706,-0.2507082152975022,0.5,-0.7507082152975022,0.415014164305949,-0.14685741140728553,-1.4161798046270075,92.99188604399568
grid search,TU|clustered|m2|h30|mv0,700,-0.1176955229042537,0.223,-0.3406955229042537,0.4514285714285714,-0.14750129760829922,-1.4163319051999659,92.20158672917418
parameter search,grid|SR3 r4|clustered|m5|h240|fade,600,-0.2191666666666876,0.5,-0.7191666666666876,0.4433333333333333,-0.15936755137174663,-1.416758094476007,79.0299314821493
grid search,SR3 r4|clustered|m5|h240|mv0,600,-0.2191666666666876,0.5,-0.7191666666666876,0.4433333333333333,-0.15936755137174663,-1.416758094476007,79.0299314821493
parameter search,grid|SR3 r2|jobless claims|m5|h60|momentum,218,0.025229357798103,0.5,-0.474770642201897,0.3486238532110092,-0.2644145408321738,-1.4168822468930906,28.714208438514245
parameter search,grid|SR3 r3|08:30 block|m1|h30|momentum,576,0.1024305555555857,0.5,-0.39756944444441433,0.4131944444444444,-0.16267390987240135,-1.4169330302836842,75.86873422286332
consensus surprise,momentum|e5|z0|tp3|sl0.5|t60,223,-0.1421203792924534,0.239,-0.3810203792924534,0.2017937219730941,-0.2616234031817975,-1.4179117442020668,29.37279120086549
grid search,SR3 r6|clustered|m1|h60|mv0,627,-0.0303030303030594,0.5,-0.5303030303030594,0.4370015948963317,-0.15610242680974418,-1.4186119134011013,82.58627839884602
parameter search,grid|SR3 r6|clustered|m1|h60|fade,627,-0.0303030303030594,0.5,-0.5303030303030594,0.4370015948963317,-0.15610242680974418,-1.4186119134011013,82.58627839884602
grid search,SR3 r8|0830|m5|h60|mv0,667,0.0712143928036144,0.5,-0.4287856071963856,0.4617691154422789,-0.1516218381320676,-1.4211661405342917,87.85494049765597
parameter search,grid|SR3 r8|08:30 block|m5|h60|fade,667,0.0712143928036144,0.5,-0.4287856071963856,0.4617691154422789,-0.1516218381320676,-1.4211661405342917,87.85494049765597
grid search,SR3 r6|tier1+2|m1|h120|mv0,955,-0.0193717277487315,0.5,-0.5193717277487315,0.4387434554973822,-0.12672482995779194,-1.4212928800721738,125.78930760908764
parameter search,grid|SR3 r6|tier1+2|m1|h120|fade,955,-0.0193717277487315,0.5,-0.5193717277487315,0.4387434554973822,-0.12672482995779194,-1.4212928800721738,125.78930760908764
grid search,SR3 r8|tier1|m1|h15|mv2,341,-0.0322580645161622,0.5,-0.5322580645161622,0.4310850439882698,-0.21209901567679745,-1.421464506687213,44.915344392354854
grid search,SR3 r3|tier1+2|m5|h30|mv2,316,-0.1075949367088483,0.5,-0.6075949367088483,0.4367088607594936,-0.22058950646414244,-1.4231430880508475,41.62243058059863
parameter search,grid|SR3 r6|clustered|m1|h30|momentum,628,0.0406050955414209,0.5,-0.4593949044585791,0.4522292993630573,-0.15649261113702767,-1.4232914365260148,82.71799495131627
parameter search,grid|SR3 r3|ISM mfg|m5|h15|momentum,69,0.0434782608696286,0.5,-0.4565217391303714,0.391304347826087,-0.4729067965708168,-1.4256741612790171,9.08844212044717
grid search,US|tier1+2|m1|h240|mv0,1157,-0.1799925920633159,0.245,-0.42499259206331585,0.4719101123595505,-0.11550861762436582,-1.425939972046683,152.3960512080779
parameter search,grid|US|tier1+2|m1|h240|fade,1157,-0.1799925920633159,0.245,-0.42499259206331585,0.4719101123595505,-0.11550861762436582,-1.425939972046683,152.3960512080779
grid search,SR3 r6|clustered|m2|h240|mv2,263,-0.8688212927756749,0.5,-1.3688212927756749,0.4106463878326996,-0.24241379360450052,-1.4267746345705472,34.64145329967544
grid search,SR3 r1|tier1|m1|h120|mv2,100,-0.7800000000000296,0.5,-1.2800000000000296,0.32,-0.39342828032393756,-1.4278604097095202,13.171655247024884
parameter search,grid|TY|tier1|m1|h15|momentum,938,0.0141214743458978,0.239,-0.22487852565410218,0.4701492537313433,-0.12853753760801642,-1.4287346339347846,123.5501262170934
grid search,SR3 r3|tier1|m2|h15|mv2,308,-0.030844155844137,0.5,-0.530844155844137,0.4707792207792208,-0.22443640028765469,-1.4295153734205004,40.56869816083664
grid search,SR3 r1|tier1+2|m5|h15|mv2,128,0.0371093750000328,0.5,-0.4628906249999672,0.40625,-0.34824279845177386,-1.429905400637119,16.85971871619185
parameter search,grid|SR3 r3|retail sales|m5|h15|momentum,70,-0.0642857142856761,0.5,-0.5642857142856761,0.3857142857142857,-0.47118579627181695,-1.4307422029924475,9.22015867291742
grid search,SR3 r4|tier1+2|m2|h30|mv2,332,-0.2018072289156503,0.5,-0.7018072289156503,0.4246987951807229,-0.2168171392929266,-1.433781027749729,43.72989542012261
grid search,SR3 r6|tier1+2|m1|h15|mv2,362,-0.0911602209945374,0.5,-0.5911602209945374,0.4585635359116022,-0.20773413705693933,-1.4344398209691405,47.681391994230076
grid search,SR3 r2|tier1|m5|h30|mv2,237,-0.1223628691983088,0.5,-0.6223628691983087,0.4388185654008439,-0.2568181203239305,-1.434894640739178,31.216822935448974
parameter search,grid|SR3 r1|retail sales|m5|h30|momentum,60,-0.149999999999982,0.5,-0.649999999999982,0.2833333333333333,-0.5105013269416822,-1.4351347418108686,7.90299314821493
grid search,SR3 r6|tier1|m1|h60|mv2,339,-0.3775811209440034,0.5,-0.8775811209440034,0.3982300884955752,-0.21483228101186538,-1.4355541079146488,44.65191128741436
parameter search,grid|SR3 r3|08:30 block|m5|h240|momentum,619,-0.132471728594497,0.5,-0.632471728594497,0.4119547657512116,-0.15907694713693793,-1.4363912464791475,81.53254597908403
grid search,FV|tier1+2|m1|h60|mv0,1503,-0.0670005096959127,0.183,-0.2500005096959127,0.4630738522954092,-0.10209370516424073,-1.4364768561650523,197.969978362784
parameter search,move|FV|0|fade,1503,-0.0670005096959127,0.183,-0.2500005096959127,0.4630738522954092,-0.10209370516424073,-1.4364768561650523,197.969978362784
parameter search,grid|FV|tier1+2|m1|h60|fade,1503,-0.0670005096959127,0.183,-0.2500005096959127,0.4630738522954092,-0.10209370516424073,-1.4364768561650523,197.969978362784
parameter search,grid|SR3 r6|clustered|m5|h30|momentum,649,0.1317411402156952,0.5,-0.36825885978430484,0.4745762711864407,-0.1554959918937864,-1.4376783241264797,85.4840425531915
consensus surprise,momentum|e5|z0|tp2|sl0.5|t60,223,-0.112643315167758,0.239,-0.351543315167758,0.242152466367713,-0.2653194197858313,-1.437942923698588,29.37279120086549
grid search,US|tier1|m1|h60|mv0,917,-0.0745309352419527,0.245,-0.3195309352419527,0.4536532170119956,-0.13084544656834343,-1.438015142017117,120.78407861521818
parameter search,grid|US|tier1|m1|h60|fade,917,-0.0745309352419527,0.245,-0.3195309352419527,0.4536532170119956,-0.13084544656834343,-1.438015142017117,120.78407861521818
grid search,SR3 r4|clustered|m2|h240|mv2,249,-0.8714859437750897,0.5,-1.3714859437750897,0.4257028112449799,-0.251109612875116,-1.4380804740901045,32.79742156509196
grid search,SR3 r3|tier1+2|m5|h60|mv2,314,-0.2611464968152799,0.5,-0.7611464968152799,0.4394904458598726,-0.22364094402570306,-1.4382564103697293,41.358997475658136
parameter search,grid|SR3 r6|ISM mfg|m5|h15|momentum,79,-0.0696202531645835,0.5,-0.5696202531645835,0.3924050632911392,-0.44664063985842734,-1.440761053519228,10.405607645149658
parameter search,grid|TU|tier1+2|m5|h30|momentum,1540,0.0472627658439377,0.223,-0.1757372341560623,0.4616883116883117,-0.10120448128163903,-1.4413859392592976,202.8434908041832
grid search,SR3 r2|tier1+2|m5|h15|mv2,261,0.0862068965517383,0.5,-0.4137931034482617,0.4444444444444444,-0.2459727391575635,-1.4422063673923915,34.378020194734944
grid search,SR3 r6|tier1+2|m1|h240|mv2,300,-0.8366666666667536,0.5,-1.3366666666667535,0.4033333333333333,-0.22949623794205098,-1.4426347046459265,39.51496574107465
parameter search,grid|SR3 r2|jobless claims|m5|h30|momentum,219,0.0525114155251118,0.5,-0.4474885844748882,0.3789954337899543,-0.2691404819189981,-1.445510533194061,28.845924990984496
grid search,SR3 r3|clustered|m1|h30|mv2,232,-0.4008620689655018,0.5,-0.9008620689655018,0.4310344827586206,-0.2617273583694723,-1.446815963060311,30.55824017309773
consensus surprise,fade_then_flip|e5|z1.5|tp2|sl0.5|t30,70,-0.265605589441325,0.239,-0.504505589441325,0.2,-0.47658096806547906,-1.4471244879396232,9.22015867291742
grid search,FV|tier1+2|m2|h30|mv0,1618,-0.0017257685950209,0.183,-0.1847257685950209,0.4629171817058096,-0.09921306210270395,-1.4483658956077272,213.1173818968626
grid search,SR3 r2|tier1+2|m2|h60|mv2,225,-0.4733333333333323,0.5,-0.9733333333333323,0.4311111111111111,-0.2661943255242623,-1.4491396185060796,29.63622430580599
grid search,SR3 r6|tier1+2|m1|h30|mv2,341,-0.2595307917888744,0.5,-0.7595307917888744,0.4105571847507331,-0.21635315988900852,-1.4499753179452983,44.915344392354854
parameter search,grid|SR3 r8|clustered|m1|h240|fade,570,-0.323684210526328,0.5,-0.823684210526328,0.4333333333333333,-0.16734813953677688,-1.4500350293837845,75.07843490804184
grid search,SR3 r8|clustered|m1|h240|mv0,570,-0.323684210526328,0.5,-0.823684210526328,0.4333333333333333,-0.16734813953677688,-1.4500350293837845,75.07843490804184
parameter search,grid|SR3 r3|jobless claims|m1|h30|fade,219,-0.1415525114155196,0.5,-0.6415525114155196,0.3926940639269406,-0.2711263087000813,-1.456176091599424,28.845924990984496
parameter search,grid|SR3 r6|clustered|m5|h240|fade,602,-0.2890365448504833,0.5,-0.7890365448504832,0.4318936877076412,-0.16358028142828177,-1.4566304157504695,79.2933645870898
