Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
2103784265000000101,,NEWT,TRAD,2026-02-18 20:07:22+00:00,,CR,,I,True,2026-02-18 20:07:22+00:00,2026-02-19,2030-12-20,,,TWSF,False,False,,"150,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005188,,,,,,False,,,3.0,,,A004,,,,,,,,3440920.59,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103785940000000101,,NEWT,TRAD,2026-02-18 20:08:12+00:00,,CR,,I,True,2026-02-18 20:08:12+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"63,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0052,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103789153000000201,2103785940000000101,MODI,TRAD,2026-02-18 20:09:02+00:00,True,CR,,I,True,2026-02-18 20:08:12+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"63,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0052,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103803748000000101,,NEWT,TRAD,2026-02-18 20:10:27+00:00,,CR,,I,True,2026-02-18 20:10:27+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005190859,,,,,,False,,,3.0,,,A004,,,,,,,,229265.76,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103807627000000101,,NEWT,TRAD,2026-02-18 20:10:47+00:00,,CR,,I,True,2026-02-18 20:10:47+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"130,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051899,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103814873000000101,,NEWT,TRAD,2026-02-18 20:11:31+00:00,,CR,,I,True,2026-02-18 20:11:31+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005185,,,,,,False,,,3.0,,,A004,,,,,,,,1147650.09,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103814875000000301,2103807627000000101,MODI,TRAD,2026-02-18 20:11:51+00:00,True,CR,,I,True,2026-02-18 20:10:47+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"130,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051899,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103833099000000101,,NEWT,TRAD,2026-02-18 20:13:52+00:00,,CR,,I,True,2026-02-18 20:13:52+00:00,2026-02-19,2030-12-20,,,TWSF,False,False,,"22,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051891,,,,,,False,,,3.0,,,A004,,,,,,,,504559.54567,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103839892000000301,,NEWT,TRAD,2026-02-18 20:14:33+00:00,,CR,,I,True,2026-02-18 20:14:33+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"6,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010779843,,,,,,False,,,3.0,,,A004,,,,,,,,511902.5923,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2103843877000000101,,NEWT,TRAD,2026-02-18 20:15:00+00:00,,CR,,I,True,2026-02-18 20:15:00+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"100,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005189,,,,,,False,,,3.0,,,A004,,,,,,,,2293496.03,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103854400000000101,,NEWT,TRAD,2026-02-18 20:15:52+00:00,,CR,,I,True,2026-02-18 20:15:52+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051911,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103861373000000101,,NEWT,TRAD,2026-02-18 20:16:25+00:00,,CR,,I,True,2026-02-18 20:16:25+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010779111,,,,,,False,,,3.0,,,A004,,,,,,,,852444.89,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2103861374000000201,,NEWT,TRAD,2026-02-18 20:16:28+00:00,,CR,,I,True,2026-02-18 20:16:28+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005192,,,,,,False,,,3.0,,,A004,,,,,,,,573035.74,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103861375000000301,,NEWT,TRAD,2026-02-18 20:16:34+00:00,,CR,,I,True,2026-02-18 20:16:34+00:00,2026-02-19,2030-12-20,,,TWSF,False,True,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107796,,,,,,False,,,3.0,,,A004,,,,,,,,4264645.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2103861377000000501,2103854400000000101,MODI,TRAD,2026-02-18 20:16:35+00:00,True,CR,,I,True,2026-02-18 20:15:52+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051911,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103861376000000401,,NEWT,TRAD,2026-02-18 20:16:36+00:00,,CR,,I,True,2026-02-18 20:16:36+00:00,2026-02-19,2030-12-20,,False,BBSF,False,True,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107785,,,,,,False,,,3.0,,,A004,,,,,,,,4259200.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2103893009000000201,2102210224000000201,CORR,,2026-02-18 20:16:59+00:00,,CR,,N,False,2026-02-18 16:43:44+00:00,2026-02-18,2026-03-18,2030-12-20,False,BILT,False,False,True,"400,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,2026-03-18,0.01,,"480,000",USD,,,,,,,0.00525,,False,,,,,3.0,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ6QNG0VM33P,NA/CDS Idx Swt,NA/CDS Corp Idx
2103893010000000301,2102210225000000301,CORR,,2026-02-18 20:17:25+00:00,,CR,,N,False,2026-02-18 16:45:07+00:00,2026-02-18,2026-05-20,2030-12-20,False,BILT,False,False,True,"400,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.01,,"409,600",USD,,,,,,,0.007,,False,,,,,3.0,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZQX97NJ0FXT,NA/CDS Idx Swt,NA/CDS Corp Idx
2103871876000000101,,NEWT,TRAD,2026-02-18 20:18:22+00:00,,CR,,I,True,2026-02-18 20:18:22+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"130,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005188,,,,,,False,,,3.0,,,A004,,,,,,,,2982131.1832,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103875382000000201,,NEWT,TRAD,2026-02-18 20:18:53+00:00,,CR,,I,True,2026-02-18 20:18:53+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"20,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005184,,,,,,False,,,3.0,,,A004,,,,,,,,459150.24,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103881868000000101,,NEWT,TRAD,2026-02-18 20:18:59+00:00,,CR,,I,True,2026-02-18 20:18:59+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107805,,,,,,False,,,3.0,,,A004,,,,,,,,2134550.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2103881869000000201,,NEWT,TRAD,2026-02-18 20:19:10+00:00,,CR,,I,True,2026-02-18 20:19:10+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"150,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005187,,,,,,False,,,3.0,,,A004,,,,,,,,3441597.14,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103886240000000101,,NEWT,TRAD,2026-02-18 20:19:40+00:00,,CR,,I,True,2026-02-18 20:19:40+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"70,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051867,,,,,,False,,,3.0,,,A004,,,,,,,,1606173.38,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103893008000000101,,NEWT,TRAD,2026-02-18 20:20:21+00:00,,CR,,I,True,2026-02-18 20:20:21+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00518957,,,,,,False,,,3.0,,,A004,,,,,,,,1146619.47,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103896926000000101,,NEWT,TRAD,2026-02-18 20:20:33+00:00,,CR,,I,True,2026-02-18 20:20:33+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"130,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00518,,,,,,False,,,3.0,,,A004,,,,,,,,2986822.0512,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,True,,,,0.00518,,3.0,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103929799000000101,,NEWT,TRAD,2026-02-18 20:20:35+00:00,,CR,,N,False,2026-02-18 20:20:35+00:00,2025-09-22,2026-05-20,,False,BILT,False,False,True,"400,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.007,,"400,000",USD,,,1.0,,,,0.7,USD,False,,,3.0,,3.0,A004,,,,,,,,400000.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,,,,,,,,,,,False,,,,,,,,,QZ0WHZN406MJ,NA/CDS Idx Swt,NA/CDS Corp Idx
2103896927000000201,,NEWT,TRAD,2026-02-18 20:20:36+00:00,,CR,,I,True,2026-02-18 20:20:36+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00519,,,,,,False,,,3.0,,,A004,,,,,,,,1146522.5,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103913899000000101,,NEWT,TRAD,2026-02-18 20:21:09+00:00,,CR,,N,False,2026-02-18 20:21:09+00:00,2025-09-22,2030-12-20,2030-12-20,False,BILT,False,False,True,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,False,,,,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZG7VF4MNMTT,NA/CDS Corp Idx Tra,CDX.NA.HY
2103920271000000401,,NEWT,TRAD,2026-02-18 20:21:51+00:00,,CR,,N,False,2026-02-18 20:21:51+00:00,2026-02-18,2026-04-15,2030-12-20,False,BILT,False,False,True,"30,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15,0.05,,"193,347",USD,,,,,,,0.01065,,False,,,,,3.0,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZ49H7N6C8Q8,NA/CDS Idx Swt,NA/CDS Corp Idx
2103907064000000201,,NEWT,TRAD,2026-02-18 20:22:22+00:00,,CR,,I,True,2026-02-18 20:22:22+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"20,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078004,,,,,,False,,,3.0,,,A004,,,,,,,,1706729.2,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2103923357000000101,,NEWT,TRAD,2026-02-18 20:23:07+00:00,False,CR,,N,False,2026-02-18 20:23:07+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"15,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,USD,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZR7LZZL9C5W,NA/CDS Corp Idx Tra,CDX.NA.IG
2103917102000000101,,NEWT,TRAD,2026-02-18 20:23:14+00:00,,CR,,I,True,2026-02-18 20:23:14+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107795,,,,,,False,,,3.0,,,A004,,,,,,,,2132075.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2103926517000000101,,NEWT,TRAD,2026-02-18 20:24:46+00:00,,CR,,I,True,2026-02-18 20:24:46+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107805,,,,,,False,,,3.0,,,A004,,,,,,,,853820.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2103929785000000101,,NEWT,TRAD,2026-02-18 20:25:00+00:00,,CR,,I,True,2026-02-18 20:25:00+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005187,,,,,,False,,,3.0,,,A004,,,,,,,,1147199.05,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103935968000000201,,NEWT,TRAD,2026-02-18 20:26:02+00:00,,CR,,I,True,2026-02-18 20:26:02+00:00,2026-02-19,2030-12-20,,,TWSF,False,False,,"130,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051865,,,,,,False,,,3.0,,,A004,,,,,,,,2983010.7008,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103939135000000101,,NEWT,TRAD,2026-02-18 20:26:31+00:00,,CR,,I,True,2026-02-18 20:26:31+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005187,,,,,,False,,,3.0,,,A004,,,,,,,,1147199.05,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103942311000000101,,NEWT,TRAD,2026-02-18 20:26:40+00:00,,CR,,I,True,2026-02-18 20:26:40+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"75,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005184,,,,,,False,,,3.0,,,A004,,,,,,,,1721813.41,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103942312000000201,,NEWT,TRAD,2026-02-18 20:26:58+00:00,,CR,,I,True,2026-02-18 20:26:58+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"20,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005185,,,,,,False,,,3.0,,,A004,,,,,,,,459060.03,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103955425000000101,,NEWT,TRAD,2026-02-18 20:28:17+00:00,,CR,,I,False,2026-02-18 20:28:17+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"8,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0098825,,,,,,False,,,3.0,,,A004,,,,,,,,80889.13811,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ1VHXZP8T9T,NA/CDS Corp Idx,CDX.EM
2103965145000000201,1019668229000000101,TERM,ETRM,2026-02-18 20:29:37+00:00,,CR,,N,False,2025-11-13 20:38:19+00:00,2025-11-14,2026-02-19,,False,BILT,False,False,True,"7,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.02875,,,,,,,,,,,,False,,,,,,A006,,,,,,,,254084.0,MNTH,,,,6.0,,,,UFRO,USD,USD,,,,False,,,,,,,,,,,False,,,,,,,,,QZD4MM4BXV53,NA/CDS Corp SN,No name obtainable
2103968397000000101,498693692,EROR,,2026-02-18 20:30:18+00:00,,CR,,N,False,2015-12-05 04:09:11+00:00,2015-12-04,2049-03-15,,True,BILT,False,False,False,"50,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,,,,,,,,,,,,False,,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,,,,,,,,False,0.0,,,,,,,,,,False,,,,,,,,,QZ1B1XV5XNX2,NA/CDS Corp Idx,CMBX.NA.A
2103968398000000201,,NEWT,TRAD,2026-02-18 20:30:18+00:00,,CR,,N,False,2015-12-05 04:09:11+00:00,2015-12-04,2049-03-15,,True,BILT,False,False,True,"50,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,,,,,,,,,,,,False,,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,,,,,,,,False,0.0,,,,,,,,,,False,,,,,,,,,QZ1B1XV5XNX2,NA/CDS Corp Idx,CMBX.NA.A
2103971620000000101,,NEWT,TRAD,2026-02-18 20:30:34+00:00,,CR,,I,True,2026-02-18 20:30:34+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00518555,,,,,,False,,,3.0,,,A004,,,,,,,,1147526.05,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2103971623000000401,,NEWT,TRAD,2026-02-18 20:30:52+00:00,,CR,,I,False,2026-02-18 20:30:52+00:00,2026-02-19,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0098815,,,,,,False,,,3.0,,,A004,,,,,,,,102111.11,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ1VHXZP8T9T,NA/CDS Corp Idx,CDX.EM
2103971624000000501,,NEWT,TRAD,2026-02-18 20:30:54+00:00,,CR,,I,True,2026-02-18 20:30:54+00:00,2026-02-19,2030-12-20,,False,BBSF,False,True,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107815,,,,,,False,,,3.0,,,A004,,,,,,,,4274050.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2104010185000000201,,NEWT,TRAD,2026-02-18 20:33:08+00:00,,CR,,N,False,2026-02-18 20:33:08+00:00,2025-09-22,2026-04-15,2030-12-20,False,BILT,False,False,True,"400,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15,0.01,,"181,999.272",USD,,,,,,,0.008,,False,,,,,3.0,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ0WHZN406MJ,NA/CDS Idx Swt,NA/CDS Corp Idx
2104010185000000101,,NEWT,TRAD,2026-02-18 20:33:55+00:00,,CR,,N,False,2026-02-18 20:33:55+00:00,2025-09-22,2026-05-20,2030-12-20,False,BILT,False,False,True,"400,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.01,,"177,999.288",USD,,,,,,,0.01,,False,,,,,3.0,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ0WHZN406MJ,NA/CDS Idx Swt,NA/CDS Corp Idx
2104034829000000101,,NEWT,TRAD,2026-02-18 20:36:14+00:00,,CR,,N,False,2026-02-18 20:36:14+00:00,2026-02-18,2030-12-20,,False,BILT,False,False,False,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,False,,,,,,A004,,,,,,,,2729111.11,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZR7LZZL9C5W,NA/CDS Corp Idx Tra,CDX.NA.IG
2104034830000000201,,NEWT,TRAD,2026-02-18 20:36:15+00:00,,CR,,N,False,2026-02-18 20:36:15+00:00,2026-02-18,2030-12-20,,False,BILT,False,False,False,"15,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,False,,,,,,A004,,,,,,,,643366.67,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZR7LZZL9C5W,NA/CDS Corp Idx Tra,CDX.NA.IG
